asset,tf,leverage,channel,sl_atr,rr,adx_min,rsi,macd,return_pct,monthly_pct,wr,actual_rr,trades,tpd,liqs,ev
ETHUSDT,1h,20,8,1.0,2.0,25,off,off,112.98,3.207,39.29,1.352,397,0.545,2,-0.0759
XRPUSDT,1h,20,8,1.5,2.5,25,on,on,112.87,3.205,39.92,1.336,248,0.34,19,-0.0676
XRPUSDT,1h,20,8,1.5,2.5,25,off,on,112.87,3.205,39.92,1.336,248,0.34,19,-0.0676
ETHUSDT,1h,10,8,1.0,3.0,25,on,off,112.33,3.194,32.58,1.242,396,0.543,1,-0.2697
ETHUSDT,1h,15,16,2.0,2.5,25,off,on,112.18,3.191,40.62,1.228,384,0.527,6,-0.0949
ETHUSDT,1h,15,16,2.0,2.5,25,on,on,112.18,3.191,40.62,1.228,384,0.527,6,-0.0949
ETHUSDT,1h,20,16,2.0,2.5,25,on,on,111.45,3.176,40.62,1.232,384,0.527,18,-0.0932
ETHUSDT,1h,20,16,2.0,2.5,25,off,on,111.45,3.176,40.62,1.232,384,0.527,18,-0.0932
ETHUSDT,1h,15,12,2.0,2.5,25,on,off,109.97,3.146,39.45,1.228,398,0.546,4,-0.121
ETHUSDT,1h,5,12,2.0,2.5,25,off,on,108.19,3.109,39.4,1.279,335,0.46,0,-0.1021
ETHUSDT,1h,5,12,2.0,2.5,25,on,on,108.19,3.109,39.4,1.279,335,0.46,0,-0.1021
ETHUSDT,1h,20,8,2.0,3.0,25,on,off,107.35,3.092,39.56,1.206,412,0.565,21,-0.1274
XRPUSDT,1h,15,12,2.0,2.0,25,on,on,106.09,3.066,42.22,1.424,225,0.309,15,0.0236
XRPUSDT,1h,15,12,2.0,2.0,25,off,on,106.09,3.066,42.22,1.424,225,0.309,15,0.0236
ADAUSDT,1h,5,16,2.0,3.0,15,on,off,105.89,3.061,38.89,1.377,270,0.37,1,-0.0758
ADAUSDT,1h,5,16,2.0,3.0,15,off,off,105.89,3.061,38.89,1.377,270,0.37,1,-0.0758
SOLUSDT,1h,15,16,1.0,3.0,off,off,off,105.51,3.053,26.83,2.176,82,0.112,0,-0.148
SOLUSDT,1h,15,16,1.0,3.0,off,on,off,105.51,3.053,26.83,2.176,82,0.112,0,-0.148
ETHUSDT,1h,15,16,1.5,3.0,off,off,off,104.48,3.032,24.24,2.688,66,0.091,0,-0.106
ETHUSDT,1h,15,16,1.5,3.0,off,on,off,104.48,3.032,24.24,2.688,66,0.091,0,-0.106
ETHUSDT,1h,20,16,2.0,2.5,25,on,off,104.17,3.025,40.05,1.199,437,0.599,22,-0.1194
ADAUSDT,1h,10,16,1.5,2.0,off,off,on,103.72,3.016,37.93,1.345,319,0.438,1,-0.1107
ADAUSDT,1h,10,16,1.5,2.0,off,on,on,103.72,3.016,37.93,1.345,319,0.438,1,-0.1107
ETHUSDT,1h,15,16,1.5,3.0,25,off,off,101.96,2.979,36.42,1.212,346,0.475,3,-0.1946
ETHUSDT,1h,5,12,2.0,2.5,25,on,off,101.56,2.97,38.35,1.226,399,0.547,0,-0.1465
ADAUSDT,1h,15,16,1.5,2.0,off,on,on,101.38,2.966,37.93,1.337,319,0.438,5,-0.1135
ADAUSDT,1h,15,16,1.5,2.0,off,off,on,101.38,2.966,37.93,1.337,319,0.438,5,-0.1135
ETHUSDT,1h,10,8,1.5,2.5,25,on,off,101.25,2.963,37.68,1.221,422,0.579,1,-0.1632
XRPUSDT,1h,20,12,2.0,2.0,25,off,on,101.11,2.96,41.59,1.417,226,0.31,24,0.0053
XRPUSDT,1h,20,12,2.0,2.0,25,on,on,101.11,2.96,41.59,1.417,226,0.31,24,0.0053
ETHUSDT,1h,20,8,2.0,2.5,25,on,on,101.05,2.959,40.39,1.234,359,0.492,16,-0.0976
ETHUSDT,1h,20,8,2.0,2.5,25,off,on,101.05,2.959,40.39,1.234,359,0.492,16,-0.0976
XRPUSDT,1h,15,12,2.0,2.0,25,off,off,100.73,2.952,44.0,1.332,250,0.343,16,0.0259
XRPUSDT,1h,15,12,2.0,2.0,25,on,off,100.73,2.952,44.0,1.332,250,0.343,16,0.0259
ETHUSDT,1h,10,16,1.5,3.0,25,off,off,100.4,2.945,36.42,1.209,346,0.475,2,-0.1957
XRPUSDT,1h,15,8,2.0,2.5,off,on,on,100.06,2.938,15.15,3.982,33,0.045,0,-0.2452
XRPUSDT,1h,10,8,2.0,2.5,off,on,on,100.06,2.938,15.15,3.982,33,0.045,0,-0.2452
XRPUSDT,1h,10,8,2.0,2.5,off,off,on,100.06,2.938,15.15,3.982,33,0.045,0,-0.2452
XRPUSDT,1h,15,8,2.0,2.5,off,off,on,100.06,2.938,15.15,3.982,33,0.045,0,-0.2452
XRPUSDT,1h,20,8,2.0,2.5,off,on,on,100.06,2.938,15.15,3.982,33,0.045,0,-0.2452
XRPUSDT,1h,20,8,2.0,2.5,off,off,on,100.06,2.938,15.15,3.982,33,0.045,0,-0.2452
XRPUSDT,1h,15,12,2.0,3.0,off,off,on,99.88,2.934,16.13,4.2,31,0.043,0,-0.1612
XRPUSDT,1h,10,12,2.0,3.0,off,off,on,99.88,2.934,16.13,4.2,31,0.043,0,-0.1612
XRPUSDT,1h,15,12,2.0,3.0,off,on,on,99.88,2.934,16.13,4.2,31,0.043,0,-0.1612
XRPUSDT,1h,10,12,2.0,3.0,off,on,on,99.88,2.934,16.13,4.2,31,0.043,0,-0.1612
XRPUSDT,1h,20,12,2.0,3.0,off,off,on,99.88,2.934,16.13,4.2,31,0.043,0,-0.1612
XRPUSDT,1h,20,12,2.0,3.0,off,on,on,99.88,2.934,16.13,4.2,31,0.043,0,-0.1612
ETHUSDT,1h,10,8,1.5,2.0,25,on,off,99.83,2.933,41.77,1.226,419,0.575,1,-0.0701
ETHUSDT,1h,5,12,2.0,2.5,25,off,off,99.57,2.927,38.4,1.221,401,0.55,0,-0.1469
SOLUSDT,1h,20,16,1.0,3.0,off,off,off,98.48,2.904,26.83,2.087,82,0.112,1,-0.1718
SOLUSDT,1h,20,16,1.0,3.0,off,on,off,98.48,2.904,26.83,2.087,82,0.112,1,-0.1718
ETHUSDT,1h,10,12,2.0,2.5,25,on,on,96.34,2.857,40.71,1.225,339,0.465,3,-0.0941
ETHUSDT,1h,10,12,2.0,2.5,25,off,on,96.34,2.857,40.71,1.225,339,0.465,3,-0.0941
ETHUSDT,1h,15,8,2.0,3.0,25,off,off,95.71,2.843,39.34,1.189,422,0.579,6,-0.1388
ETHUSDT,1h,15,8,2.0,2.5,25,on,off,95.66,2.842,40.34,1.198,409,0.561,5,-0.1134
ADAUSDT,1h,10,8,2.0,3.0,15,on,on,95.46,2.838,37.34,1.203,474,0.65,7,-0.1774
ADAUSDT,1h,10,8,2.0,3.0,15,off,on,95.46,2.838,37.34,1.203,474,0.65,7,-0.1774
ETHUSDT,1h,20,16,2.0,3.0,25,off,off,95.2,2.832,39.84,1.184,369,0.506,17,-0.13
ETHUSDT,1h,10,8,2.0,3.0,25,off,off,95.09,2.83,39.34,1.189,422,0.579,3,-0.139
ETHUSDT,1h,10,8,2.0,2.5,25,on,off,94.55,2.818,40.34,1.196,409,0.561,3,-0.1139
XRPUSDT,1h,10,12,2.0,2.0,25,on,off,94.43,2.815,43.65,1.311,252,0.346,5,0.0087
XRPUSDT,1h,10,12,2.0,2.0,25,off,off,94.43,2.815,43.65,1.311,252,0.346,5,0.0087
ADAUSDT,1h,15,12,2.0,2.5,20,off,on,92.85,2.78,37.78,1.265,397,0.545,22,-0.1441
ADAUSDT,1h,15,12,2.0,2.5,20,on,on,92.85,2.78,37.78,1.265,397,0.545,22,-0.1441
ETHUSDT,1h,15,16,2.0,2.5,25,off,off,91.34,2.747,40.18,1.234,341,0.468,4,-0.1023
ETHUSDT,1h,15,16,2.0,2.5,25,on,off,89.72,2.71,39.68,1.208,373,0.512,4,-0.1239
XRPUSDT,1h,20,16,2.0,2.5,25,off,on,89.65,2.708,38.14,1.387,215,0.295,23,-0.0897
XRPUSDT,1h,20,16,2.0,2.5,25,on,on,89.65,2.708,38.14,1.387,215,0.295,23,-0.0897
ETHUSDT,1h,15,12,2.0,2.5,25,off,off,89.65,2.708,39.89,1.208,371,0.509,4,-0.1192
ETHUSDT,1h,15,8,2.0,2.5,25,on,on,88.48,2.682,40.61,1.224,330,0.453,4,-0.0968
ETHUSDT,1h,15,8,2.0,2.5,25,off,on,88.48,2.682,40.61,1.224,330,0.453,4,-0.0968
ETHUSDT,1h,10,16,1.5,2.5,20,on,off,88.29,2.678,36.6,1.234,459,0.63,1,-0.1824
ETHUSDT,1h,10,12,2.0,2.5,25,on,off,88.33,2.678,39.84,1.207,369,0.506,3,-0.1209
ETHUSDT,1h,10,16,2.0,2.5,25,off,off,88.14,2.674,40.18,1.227,341,0.468,3,-0.1053
ETHUSDT,1h,10,12,1.5,2.5,25,off,off,88.08,2.673,37.01,1.22,381,0.523,1,-0.1783
ETHUSDT,1h,10,8,2.0,2.5,25,off,on,87.78,2.666,40.87,1.228,323,0.443,3,-0.0894
ETHUSDT,1h,15,8,1.5,3.0,25,on,off,87.78,2.666,36.36,1.166,418,0.573,3,-0.2122
ETHUSDT,1h,10,8,2.0,2.5,25,on,on,87.78,2.666,40.87,1.228,323,0.443,3,-0.0894
BTCUSDT,4h,10,8,1.5,2.0,off,on,on,86.73,2.642,47.14,1.458,210,0.288,0,0.1589
BTCUSDT,4h,10,8,1.5,2.0,off,off,on,86.73,2.642,47.14,1.458,210,0.288,0,0.1589
ADAUSDT,1h,15,8,2.0,2.5,25,on,off,86.38,2.634,40.0,1.328,285,0.391,24,-0.0687
ADAUSDT,1h,15,8,2.0,2.5,25,off,off,86.38,2.634,40.0,1.328,285,0.391,24,-0.0687
ETHUSDT,1h,20,16,1.5,3.0,25,off,off,86.28,2.631,36.1,1.19,349,0.479,9,-0.2092
XRPUSDT,1h,15,8,1.5,2.0,25,off,on,85.11,2.604,39.55,1.306,268,0.368,10,-0.0881
XRPUSDT,1h,15,8,1.5,2.0,25,on,on,85.11,2.604,39.55,1.306,268,0.368,10,-0.0881
XRPUSDT,1h,15,16,2.0,2.5,25,off,on,85.02,2.602,38.14,1.363,215,0.295,15,-0.0988
XRPUSDT,1h,15,16,2.0,2.5,25,on,on,85.02,2.602,38.14,1.363,215,0.295,15,-0.0988
ETHUSDT,1h,15,12,1.5,3.0,25,off,off,84.63,2.593,35.9,1.176,376,0.516,3,-0.2188
XRPUSDT,1h,10,8,1.5,2.0,25,off,on,84.36,2.587,39.55,1.303,268,0.368,4,-0.089
XRPUSDT,1h,10,8,1.5,2.0,25,on,on,84.36,2.587,39.55,1.303,268,0.368,4,-0.089
ETHUSDT,1h,10,12,1.5,2.5,20,off,on,84.19,2.583,35.68,1.24,398,0.546,1,-0.2008
ETHUSDT,1h,10,12,1.5,2.5,20,on,on,84.19,2.583,35.68,1.24,398,0.546,1,-0.2008
ETHUSDT,1h,10,12,1.5,3.0,25,off,off,83.8,2.574,35.9,1.174,376,0.516,2,-0.2196
ETHUSDT,1h,10,8,2.0,2.0,off,on,off,83.32,2.563,31.08,2.365,74,0.102,0,0.046
ETHUSDT,1h,15,12,1.5,3.0,25,on,off,83.22,2.561,35.73,1.174,375,0.514,3,-0.2232
ETHUSDT,1h,20,16,1.5,3.0,25,on,off,83.1,2.558,36.0,1.184,350,0.48,9,-0.2137
ETHUSDT,1h,20,8,2.0,2.0,off,on,off,83.05,2.557,31.08,2.356,74,0.102,0,0.043
ETHUSDT,1h,15,8,2.0,2.0,off,on,off,83.05,2.557,31.08,2.356,74,0.102,0,0.043
ETHUSDT,1h,15,8,1.5,3.0,25,off,off,82.52,2.544,36.36,1.16,429,0.588,3,-0.2146
ETHUSDT,1h,10,12,1.5,3.0,25,on,off,82.4,2.541,35.73,1.172,375,0.514,2,-0.2239
ETHUSDT,1h,20,8,2.0,2.5,25,on,off,82.09,2.534,40.05,1.177,412,0.565,19,-0.1283
ADAUSDT,1h,15,12,2.0,2.0,off,on,on,82.02,2.532,39.88,1.279,331,0.454,18,-0.0912
ADAUSDT,1h,15,12,2.0,2.0,off,off,on,82.02,2.532,39.88,1.279,331,0.454,18,-0.0912
ETHUSDT,1h,10,8,1.5,3.0,25,off,off,81.7,2.525,36.36,1.158,429,0.588,2,-0.2153
ETHUSDT,1h,10,12,2.0,2.0,25,off,on,81.34,2.517,42.6,1.204,392,0.538,1,-0.0613
ETHUSDT,1h,10,12,2.0,2.0,25,on,on,81.34,2.517,42.6,1.204,392,0.538,1,-0.0613
ADAUSDT,1h,15,8,2.0,3.0,20,on,off,81.17,2.512,39.37,1.262,315,0.432,18,-0.1095
XRPUSDT,1h,15,12,1.5,2.5,off,on,off,80.64,2.5,35.45,1.174,440,0.604,20,-0.2291
XRPUSDT,1h,15,12,1.5,2.5,off,off,off,80.64,2.5,35.45,1.174,440,0.604,20,-0.2291
ETHUSDT,1h,10,12,1.5,2.0,25,off,off,80.44,2.495,40.37,1.248,374,0.513,1,-0.0924
XRPUSDT,1h,20,16,1.5,2.5,25,on,off,79.95,2.484,38.46,1.251,247,0.339,20,-0.1342
XRPUSDT,1h,20,16,1.5,2.5,25,off,off,79.95,2.484,38.46,1.251,247,0.339,20,-0.1342
XRPUSDT,1h,5,16,2.0,3.0,15,off,off,78.8,2.456,18.18,3.13,44,0.06,0,-0.2491
XRPUSDT,1h,5,16,2.0,3.0,15,on,off,78.8,2.456,18.18,3.13,44,0.06,0,-0.2491
ETHUSDT,1h,15,8,2.0,2.5,25,off,off,78.18,2.441,40.0,1.173,420,0.576,5,-0.1306
ETHUSDT,1h,20,12,1.5,3.0,25,off,on,77.72,2.43,36.08,1.184,316,0.433,6,-0.212
ETHUSDT,1h,20,12,1.5,3.0,25,on,on,77.72,2.43,36.08,1.184,316,0.433,6,-0.212
XRPUSDT,1h,10,12,1.5,2.5,25,off,on,77.24,2.419,37.77,1.268,233,0.32,3,-0.1433
XRPUSDT,1h,10,12,1.5,2.5,25,on,on,77.24,2.419,37.77,1.268,233,0.32,3,-0.1433
ETHUSDT,1h,10,8,2.0,2.5,25,off,off,77.17,2.417,40.0,1.172,420,0.576,3,-0.1312
ETHUSDT,1h,20,16,2.0,2.5,25,off,off,76.33,2.397,39.57,1.186,374,0.513,17,-0.1351
ETHUSDT,1h,15,12,2.0,2.0,25,on,on,76.24,2.394,42.6,1.19,392,0.538,3,-0.0669
ETHUSDT,1h,15,12,2.0,2.0,25,off,on,76.24,2.394,42.6,1.19,392,0.538,3,-0.0669
BTCUSDT,4h,15,8,1.5,2.0,off,off,on,76.09,2.391,47.14,1.407,210,0.288,4,0.1347
BTCUSDT,4h,15,8,1.5,2.0,off,on,on,76.09,2.391,47.14,1.407,210,0.288,4,0.1347
ETHUSDT,1h,20,8,1.5,3.0,25,on,off,75.44,2.375,36.19,1.152,420,0.576,10,-0.2213
ADAUSDT,1h,15,8,2.0,3.0,20,off,off,75.27,2.371,39.12,1.247,317,0.435,18,-0.1212
BTCUSDT,4h,10,8,1.5,2.0,20,on,on,74.63,2.355,47.19,1.485,178,0.244,0,0.1725
BTCUSDT,4h,10,8,1.5,2.0,20,off,on,74.63,2.355,47.19,1.485,178,0.244,0,0.1725
ETHUSDT,1h,20,12,2.0,2.5,25,on,off,74.02,2.34,39.21,1.168,403,0.553,16,-0.1501
ETHUSDT,1h,5,12,2.0,2.5,20,on,on,73.74,2.333,37.77,1.209,413,0.567,0,-0.1656
ETHUSDT,1h,5,12,2.0,2.5,20,off,on,73.74,2.333,37.77,1.209,413,0.567,0,-0.1656
XRPUSDT,1h,10,8,2.0,2.0,25,off,off,73.29,2.322,43.39,1.229,295,0.405,7,-0.0326
ETHUSDT,1h,5,16,2.0,2.5,25,on,off,72.78,2.31,37.57,1.195,370,0.508,0,-0.1754
ETHUSDT,4h,10,12,1.5,3.0,15,off,on,72.49,2.303,39.26,1.423,163,0.224,0,-0.0485
ETHUSDT,4h,10,12,1.5,3.0,15,on,on,72.49,2.303,39.26,1.423,163,0.224,0,-0.0485
ETHUSDT,1h,20,8,1.5,3.0,25,on,on,72.22,2.296,36.04,1.169,333,0.457,7,-0.2184
ETHUSDT,1h,20,8,1.5,3.0,25,off,on,72.22,2.296,36.04,1.169,333,0.457,7,-0.2184
BTCUSDT,4h,10,8,1.5,2.0,15,on,on,71.78,2.285,46.57,1.415,204,0.28,0,0.1245
BTCUSDT,4h,10,8,1.5,2.0,15,off,on,71.78,2.285,46.57,1.415,204,0.28,0,0.1245
BTCUSDT,1h,10,12,1.5,3.0,off,off,on,71.48,2.277,29.17,1.997,72,0.099,0,-0.1259
BTCUSDT,1h,10,12,1.5,3.0,off,on,on,71.48,2.277,29.17,1.997,72,0.099,0,-0.1259
XRPUSDT,1h,10,16,1.5,2.5,25,off,on,71.39,2.275,37.78,1.258,225,0.309,3,-0.1471
XRPUSDT,1h,10,16,1.5,2.5,25,on,on,71.39,2.275,37.78,1.258,225,0.309,3,-0.1471
ETHUSDT,1h,5,16,2.0,2.5,25,on,on,71.35,2.274,38.23,1.212,327,0.449,0,-0.1544
ETHUSDT,1h,5,16,2.0,2.5,25,off,on,71.35,2.274,38.23,1.212,327,0.449,0,-0.1544
ETHUSDT,1h,20,12,2.0,2.0,25,on,on,71.23,2.271,42.6,1.184,392,0.538,16,-0.0697
ETHUSDT,1h,20,12,2.0,2.0,25,off,on,71.23,2.271,42.6,1.184,392,0.538,16,-0.0697
ADAUSDT,1h,15,8,2.0,2.0,15,on,on,71.12,2.269,39.45,1.263,327,0.449,19,-0.1072
ADAUSDT,1h,15,8,2.0,2.0,15,off,on,71.12,2.269,39.45,1.263,327,0.449,19,-0.1072
ETHUSDT,1h,15,8,1.0,2.0,25,on,off,71.02,2.266,39.12,1.245,386,0.529,0,-0.1218
ETHUSDT,1h,20,8,1.5,3.0,25,off,off,70.52,2.254,36.19,1.145,431,0.591,10,-0.2235
XRPUSDT,1h,10,16,2.0,2.5,25,off,off,70.36,2.249,39.66,1.258,237,0.325,6,-0.1044
XRPUSDT,1h,10,16,2.0,2.5,25,on,off,70.36,2.249,39.66,1.258,237,0.325,6,-0.1044
ETHUSDT,1h,5,16,2.0,2.5,25,off,off,70.08,2.242,37.47,1.189,371,0.509,0,-0.18
ETHUSDT,1h,5,8,2.0,3.0,25,on,off,69.87,2.237,37.33,1.173,367,0.503,0,-0.1888
ADAUSDT,1h,10,12,2.0,3.0,25,off,off,68.72,2.208,38.87,1.314,247,0.339,8,-0.1008
ADAUSDT,1h,10,12,2.0,3.0,25,on,off,68.72,2.208,38.87,1.314,247,0.339,8,-0.1008
ETHUSDT,1h,20,16,1.5,3.0,25,on,on,68.69,2.207,35.62,1.176,306,0.42,7,-0.2249
ETHUSDT,1h,20,16,1.5,3.0,25,off,on,68.69,2.207,35.62,1.176,306,0.42,7,-0.2249
ETHUSDT,1h,5,8,2.0,2.5,25,off,on,68.15,2.194,38.1,1.185,357,0.49,0,-0.1676
ETHUSDT,1h,5,8,2.0,2.5,25,on,on,68.15,2.194,38.1,1.185,357,0.49,0,-0.1676
XRPUSDT,4h,20,16,1.0,2.0,15,on,off,67.75,2.184,36.92,1.468,130,0.178,20,-0.0888
XRPUSDT,4h,20,16,1.0,2.0,15,off,off,67.75,2.184,36.92,1.468,130,0.178,20,-0.0888
ETHUSDT,4h,10,12,1.5,3.0,off,on,on,67.53,2.178,38.73,1.377,173,0.237,0,-0.0796
ETHUSDT,4h,10,12,1.5,3.0,off,off,on,67.53,2.178,38.73,1.377,173,0.237,0,-0.0796
ADAUSDT,1h,15,12,1.0,3.0,off,off,off,66.58,2.154,23.53,2.141,51,0.07,0,-0.2608
ADAUSDT,1h,20,12,1.0,3.0,off,on,off,66.58,2.154,23.53,2.141,51,0.07,0,-0.2608
ADAUSDT,1h,20,12,1.0,3.0,off,off,off,66.58,2.154,23.53,2.141,51,0.07,0,-0.2608
ADAUSDT,1h,15,12,1.0,3.0,off,on,off,66.58,2.154,23.53,2.141,51,0.07,0,-0.2608
ETHUSDT,4h,10,8,2.0,3.0,15,off,off,66.39,2.149,43.56,1.311,264,0.362,8,0.0065
BNBUSDT,1h,15,8,1.5,3.0,15,on,off,66.13,2.142,35.49,1.197,293,0.402,0,-0.2203
BNBUSDT,1h,20,8,1.5,3.0,15,on,off,66.05,2.14,35.49,1.196,293,0.402,1,-0.2204
ETHUSDT,1h,15,16,1.0,3.0,25,on,off,65.77,2.133,30.08,1.217,359,0.492,1,-0.333
ETHUSDT,4h,10,8,2.0,3.0,15,on,off,65.31,2.121,43.13,1.305,262,0.359,8,-0.0059
ETHUSDT,1h,20,12,1.5,3.0,25,on,off,65.27,2.12,35.45,1.15,378,0.519,9,-0.238
BTCUSDT,4h,15,8,1.5,2.0,20,off,on,64.68,2.105,47.19,1.422,178,0.244,4,0.143
BTCUSDT,4h,15,8,1.5,2.0,20,on,on,64.68,2.105,47.19,1.422,178,0.244,4,0.143
XRPUSDT,1h,5,8,2.0,2.5,25,off,on,64.61,2.103,36.36,1.306,209,0.287,0,-0.1614
XRPUSDT,1h,5,8,2.0,2.5,25,on,on,64.61,2.103,36.36,1.306,209,0.287,0,-0.1614
ADAUSDT,1h,20,16,2.0,3.0,off,on,off,64.27,2.094,36.64,1.217,363,0.498,48,-0.1878
ADAUSDT,1h,20,16,2.0,3.0,off,off,off,64.27,2.094,36.64,1.217,363,0.498,48,-0.1878
XRPUSDT,4h,10,16,1.5,3.0,25,off,off,63.72,2.08,40.87,1.6,115,0.158,4,0.0624
XRPUSDT,4h,10,16,1.5,3.0,25,on,off,63.72,2.08,40.87,1.6,115,0.158,4,0.0624
ETHUSDT,1h,20,12,2.0,3.0,25,on,off,63.62,2.077,38.6,1.132,399,0.547,18,-0.177
ADAUSDT,1h,5,8,2.0,3.0,off,off,on,63.56,2.076,36.25,1.213,331,0.454,0,-0.1976
ADAUSDT,1h,5,8,2.0,3.0,off,on,on,63.56,2.076,36.25,1.213,331,0.454,0,-0.1976
ETHUSDT,1h,5,12,2.0,3.0,20,off,off,63.51,2.074,37.41,1.144,441,0.605,0,-0.1979
ETHUSDT,1h,15,16,1.5,2.5,25,on,on,63.44,2.073,37.7,1.179,313,0.429,1,-0.1784
ETHUSDT,1h,15,16,1.5,2.5,25,off,on,63.44,2.073,37.7,1.179,313,0.429,1,-0.1784
ETHUSDT,1h,10,8,1.5,2.5,25,on,on,63.43,2.072,38.14,1.173,333,0.457,1,-0.1712
ETHUSDT,1h,10,8,1.5,2.5,25,off,on,63.43,2.072,38.14,1.173,333,0.457,1,-0.1712
XRPUSDT,1h,20,16,2.0,2.0,25,on,off,63.33,2.07,41.84,1.242,239,0.328,25,-0.062
XRPUSDT,1h,20,16,2.0,2.0,25,off,off,63.33,2.07,41.84,1.242,239,0.328,25,-0.062
ETHUSDT,4h,10,8,2.0,3.0,20,off,off,63.18,2.066,43.54,1.381,209,0.287,8,0.0369
ETHUSDT,4h,10,8,2.0,3.0,20,on,off,62.94,2.06,43.27,1.379,208,0.285,8,0.0293
ETHUSDT,1h,15,12,1.5,2.5,25,off,on,62.87,2.058,37.93,1.176,319,0.438,1,-0.1745
ETHUSDT,1h,15,12,1.5,2.5,25,on,on,62.87,2.058,37.93,1.176,319,0.438,1,-0.1745
BTCUSDT,4h,10,8,1.5,2.5,off,off,on,62.85,2.057,44.81,1.337,212,0.291,0,0.0474
BTCUSDT,4h,10,8,1.5,2.5,off,on,on,62.85,2.057,44.81,1.337,212,0.291,0,0.0474
ADAUSDT,1h,10,8,1.0,2.5,off,on,off,62.46,2.047,27.59,2.016,58,0.08,0,-0.1679
ADAUSDT,1h,10,8,1.0,2.5,off,off,off,62.46,2.047,27.59,2.016,58,0.08,0,-0.1679
ETHUSDT,1h,5,12,1.0,3.0,25,off,on,62.36,2.044,31.41,1.22,277,0.38,0,-0.3029
ETHUSDT,1h,5,12,1.0,3.0,25,on,on,62.36,2.044,31.41,1.22,277,0.38,0,-0.3029
BTCUSDT,4h,15,8,1.5,2.0,15,off,on,62.0,2.035,46.57,1.363,204,0.28,4,0.1005
BTCUSDT,4h,15,8,1.5,2.0,15,on,on,62.0,2.035,46.57,1.363,204,0.28,4,0.1005
XRPUSDT,4h,10,16,1.0,3.0,25,on,on,61.86,2.031,36.0,1.545,100,0.137,2,-0.0838
XRPUSDT,4h,10,16,1.0,3.0,25,off,on,61.86,2.031,36.0,1.545,100,0.137,2,-0.0838
XRPUSDT,1h,15,16,2.0,2.0,25,off,off,61.78,2.029,42.26,1.232,239,0.328,17,-0.0569
XRPUSDT,1h,15,16,2.0,2.0,25,on,off,61.78,2.029,42.26,1.232,239,0.328,17,-0.0569
XRPUSDT,4h,20,8,2.0,3.0,off,off,off,61.78,2.029,32.88,2.091,73,0.1,16,0.0163
ETHUSDT,1h,10,8,2.0,2.5,20,on,on,61.57,2.023,38.57,1.155,446,0.612,3,-0.1688
ETHUSDT,1h,10,8,2.0,2.5,20,off,on,61.57,2.023,38.57,1.155,446,0.612,3,-0.1688
BNBUSDT,1h,15,8,1.5,3.0,15,off,off,61.02,2.009,34.84,1.182,310,0.425,0,-0.2399
BNBUSDT,1h,20,8,1.5,3.0,15,off,off,60.95,2.007,34.84,1.182,310,0.425,1,-0.2399
ETHUSDT,1h,10,16,2.0,2.0,25,off,on,60.89,2.006,41.95,1.172,379,0.52,1,-0.0889
ETHUSDT,1h,10,16,2.0,2.0,25,on,on,60.89,2.006,41.95,1.172,379,0.52,1,-0.0889
BNBUSDT,4h,10,16,1.5,3.0,25,on,off,60.62,1.998,43.93,1.619,107,0.147,0,0.1506
BNBUSDT,4h,10,16,1.5,3.0,25,off,off,60.62,1.998,43.93,1.619,107,0.147,0,0.1506
ETHUSDT,1h,3,12,2.0,3.0,25,off,on,60.59,1.998,37.38,1.28,214,0.294,0,-0.1476
ETHUSDT,1h,3,12,2.0,3.0,25,on,on,60.59,1.998,37.38,1.28,214,0.294,0,-0.1476
ADAUSDT,1h,20,8,2.0,3.0,20,on,off,60.49,1.995,39.29,1.211,308,0.422,44,-0.1313
ETHUSDT,1h,20,8,2.0,3.0,20,off,off,60.38,1.992,39.27,1.172,354,0.486,13,-0.1471
XRPUSDT,1h,15,16,2.0,2.0,off,off,off,60.16,1.986,38.4,1.18,388,0.532,26,-0.163
XRPUSDT,1h,15,16,2.0,2.0,off,on,off,60.16,1.986,38.4,1.18,388,0.532,26,-0.163
ETHUSDT,1h,20,8,1.0,2.0,25,on,off,60.03,1.983,39.12,1.217,386,0.529,2,-0.1327
ETHUSDT,1h,5,12,2.0,3.0,20,on,off,60.01,1.982,37.19,1.138,441,0.605,0,-0.2047
ADAUSDT,1h,20,16,2.0,3.0,15,on,off,59.96,1.981,37.59,1.25,290,0.398,37,-0.1543
ADAUSDT,1h,20,16,2.0,3.0,15,off,off,59.96,1.981,37.59,1.25,290,0.398,37,-0.1543
XRPUSDT,4h,10,8,2.0,3.0,off,off,off,59.74,1.975,44.67,1.248,291,0.399,10,0.0043
ETHUSDT,1h,15,8,1.5,2.0,20,on,off,59.73,1.975,41.65,1.16,437,0.599,0,-0.1006
ETHUSDT,1h,10,8,1.5,2.0,20,on,off,59.73,1.975,41.65,1.16,437,0.599,0,-0.1006
BTCUSDT,4h,20,8,1.5,2.0,off,on,on,59.6,1.971,47.14,1.317,210,0.288,14,0.0921
BTCUSDT,4h,20,8,1.5,2.0,off,off,on,59.6,1.971,47.14,1.317,210,0.288,14,0.0921
XRPUSDT,1h,10,12,2.0,2.0,25,off,on,59.42,1.967,41.78,1.251,225,0.309,4,-0.0595
XRPUSDT,1h,10,12,2.0,2.0,25,on,on,59.42,1.967,41.78,1.251,225,0.309,4,-0.0595
ETHUSDT,1h,15,16,2.0,2.5,20,on,off,58.73,1.948,38.46,1.145,481,0.66,4,-0.1752
